Grata Link,Company Id,Domain,Name,Description,LinkedIn,Revenue Estimate,Employee Estimate,Employees on Professional Networks,Employee Growth (Monthly),Employee Growth (Quarterly),Employee Growth (6 months),Employee Growth (Annual),Headquarters,Mailing Address,Year Founded,Ownership,Owner,Investors,Ultimate Owner,Funding Stage,Last Funding Amount,Last Funding Date,Total Funding Amount,Total Funding Rounds,Business Model,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Grata Industries,Primary Email,Primary Phone,Notes,Executive First Name,Executive Last Name,Executive Title,Executive Email,Executive Email Deliverability,Executive Linkedin,Key People,Status,Priority,Owner.1,Last Touch Date,PFL Status,Last Pipeline Decline Date,Rank
https://search.grata.com/search?c=DHHDPJ3F,DHHDPJ3F,bolster.ai,"Bolster, Inc","Bolster is a company that focuses on automated brand protection in the cybersecurity industry. The company offers services such as monitoring domains, social media, and app stores for potential threats, and automatically taking down phishing sites and scam content. Bolster primarily serves businesses of all sizes, ranging from startups to Fortune 1000 companies. Bolster was formerly known as RedMarlin. It was founded in 2017 and is based in Los Altos, California.",https://www.linkedin.com/company/bolster-ai/,6000000,91.0,91.0,9.64%,21.33%,22.97%,19.74%,"Santa Clara, CA","2880 Lakeside Dr, Santa Clara, California 95054, US",2017.0,Investor Backed,,"Cervin Ventures,Cheyenne Capital,Cheyenne Partners,Crosslink Capital,Cyber Mentor Fund,Liberty Global Ventures,M12,Rain Capital,Thomvest Ventures,Transform Capital",,Late Stage Funding,14000000.0,2024-05-22,39000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,,,,Abhishek,Dubey,CEO & Co-Founder,,Unknown,https://www.linkedin.com/in/adubey/,"Abhishek Dubey (CEO & Co-Founder), Shashi Prakash (Co-founder, CTO)",,,Allison Forlenza,2024-07-13T22:47:17.000+0000,,2024-05-23,
https://search.grata.com/search?c=ZRDRFPSA,ZRDRFPSA,boostsecurity.io,Boostsecurity,"Boostsecurity.io is a computer software company that assists software developers to discover cybersecurity-related issues. It was founded in 2020 and its headquarters is located in Montreal, Quebec.",https://www.linkedin.com/company/boostsecurity-io/,,26.0,27.0,0,-3.57%,0,17.39%,"Montreal, Canada","Montreal, QC, Canada",2020.0,Investor Backed,,"Firebolt Ventures,Golden Ventures,Hoxton Ventures,Sorenson Capital,Transform VC",,Early Stage Funding,12000000.0,2022-11-16,12000000.0,1.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@boostsecurity.io,,,Zaid,Hamami,"Co-Founder, Chief Executive Officer & Board Member",zaid@boostsecurity.io,Deliverable,https://www.linkedin.com/in/zeidalhammami/,"Zaid Hamami (Co-Founder, Chief Executive Officer & Board Member), Rajiv Sinha (Co-Founder & Chief Revenue Officer)",,,Carson Bliss,2024-06-22T12:17:17.000+0000,,,
https://search.grata.com/search?c=KXJDNW6Q,KXJDNW6Q,brightsec.com,Bright Security,"Bright Security specializes in dynamic application security testing (DAST) and API security within the cybersecurity industry. The company offers solutions that integrate with continuous integration and delivery (CI/CD) pipelines to identify and manage vulnerabilities in web applications and APIs, catering to the needs of developers and security teams. Bright Security's services are designed to validate business logic, provide extensive vulnerability coverage, and offer clear remediation guidelines with a focus on low false positives. Bright Security was formerly known as NEURALEGION LTD. It was founded in 2018 and is based in Tel Aviv, Israel.",https://www.linkedin.com/company/brightappsec/,8000000,138.0,138.0,-2.13%,-9.80%,-14.81%,26.61%,"San Rafael, CA","San Rafael, CA 94903, USA",2018.0,Investor Backed,,"DNX Ventures,Evolution Equity Partners,Fusion Fund,Incubate Fund,TAU Ventures",,Early Stage Funding,20000000.0,2022-03-02,24700000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,contact@neuralegion.com,442080503278,,Gadi,Bashvitz,"President, Co- Chief Executive Officer & Chief Customer Officer",gadi@brightsec.com,Deliverable,https://www.linkedin.com/in/bashvitz,"Gadi Bashvitz (President, Co- Chief Executive Officer & Chief Customer Officer), Bar Hofesh (Co-Founder & Chief Technology Officer)",,,Killian Bubrosky,2024-07-13T22:56:13.000+0000,,2024-03-19,
https://search.grata.com/search?c=8GZAJ79Q,8GZAJ79Q,brivo.com,Brivo,"Brivo is the global leader in mobile, cloud-based access control for commercial real estate, multifamily residential, and large distributed enterprises. Our comprehensive product ecosystem and open API provide businesses with powerful digital tools to increase security automation, elevate employee and tenant experience, and improve the safety of all people and assets in the built environment. Having created the category over twenty years ago, our building access platform is now the digital foundation for the largest collection of customer facilities in the world, trusted by more than 30 million credentialed users occupying over 600M square feet of secured space in 60+ countries. Our dedication to simply better security means providing the best technology and support to property owners, managers, and tenants as they look for more from buildings where they live, work, and play. Our comprehensive product suite includes access control, smart readers, touchless mobile credentials, visitor management, occupancy monitoring, health and safety features, and integrated video surveillance, smart locks, and intercoms.",https://www.linkedin.com/company/brivo-inc/,,422.0,425.0,-0.23%,1.43%,3.91%,31.17%,"Bethesda, MD","7700 Old Georgetown Road, Bethesda, MD 20814, USA",1999.0,Private Subsidiary,Eagle Eye Networks,"Crown PropTech Acquisitions,Dean Drako,Duchossois Capital Management,IDEO,Runway Growth Capital,SECOM",Eagle Eye Networks,Pre-IPO Funding,92000000.0,2023-05-17,190700000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,sales@brivo.com,1-301-664-5242,,Steve,Till,"Founder, Chairman, CEO, President",,Unknown,https://www.linkedin.com/in/steve-van-till/,"Steve Van Till (Founder, Chairman, CEO, President), Katrina Vohra (Chairman Diversity, Equity, and Inclusion Committee)",,,,,,,1.0
https://search.grata.com/search?c=M5NWFLKQ,M5NWFLKQ,carpoollogistics.com,Carpool Logistics,"Carpool is a car shipping marketplace. Our platform enables multiple clients to share space on one truck, lowering cost and emissions. We see logistics as a complex puzzle and focus on developing smarter tools to solve the riddle. We are at the crossroads of the automotive and the transportation industry transformation, where the supply chain is the new competitive battleground. We started Carpool Logistics with a simple idea: to use advanced technology to improve customer experience and reduce emissions.",https://www.linkedin.com/company/carpool-logistics/,5000000,37.0,37.0,5.71%,15.62%,15.62%,27.59%,"Atlanta, GA","3423 Piedmont Road NE, Atlanta, GA 30305, USA",2021.0,Investor Backed,,Atlanta Ventures,,Early Stage Funding,2000000.0,2022-07-29,2000000.0,1.0,,48 Transportation and Warehousing,484 Truck Transportation,4841 General Freight Trucking,"48412 General Freight Trucking, Long-Distance","484121 General Freight Trucking, Long-Distance, Truckload",,,,,Michael,Malakhov,Founder & CEO,michael.malakhov@carpoollogistics.com,Deliverable,https://www.linkedin.com/in/michaelmalakhov/,"Michael Malakhov (Founder & CEO), Joe Norton (Co-Founder & VP of Product)",,,,,,,
https://search.grata.com/search?c=CNA59Z9Y,CNA59Z9Y,cast.ai,Cast Ai,"CAST AI focuses on Kubernetes automation, optimization, security, and cost management in the cloud computing industry. The company offers a platform that manages and auto-scales Kubernetes clusters for cost savings, monitors Kubernetes costs in real-time, and provides container security by detecting and monitoring vulnerabilities and configuration issues. The company primarily serves sectors such as cybersecurity, electronic commerce, advertisement technology, and financial technology. It was founded in 2019 and is based in Miami, Florida.",https://www.linkedin.com/company/cast-ai/,19000000,183.0,184.0,2.22%,11.52%,37.31%,100.00%,"Miami, FL","Miami, FL 33132, USA",2019.0,Investor Backed,,"Cota Capital,Creandum,Florida Funders,Google Cloud Next,Samsung NEXT,TA Ventures,Uncorrelated Ventures,Vintage Investment Partners",,Late Stage Funding,35000000.0,2023-11-07,77910000.0,7.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,,hello@cast.ai,1-917-880-8288,,Yuri,Frayman,"Co-Founder, Chief Executive Officer & President",yuri@cast.ai,Deliverable,https://www.linkedin.com/in/yurifrayman/,"Yuri Frayman (Co-Founder, Chief Executive Officer & President), Laurent Gil (Co-Founder, Chief Product Officer)",,,Carson Bliss,2024-06-22T12:16:12.000+0000,,,
https://search.grata.com/search?c=RZ4USBHP,RZ4USBHP,clay.com,Clay,"Clay is a tool that brings together the best parts of spreadsheets, coding, and simple automation. The company's platform connects apps and custom code to create automated workflows and build tools. It is based in Brooklyn, New York.",https://www.linkedin.com/company/clay-hq/,22000000,49.0,249.0,15.28%,96.06%,289.06%,522.50%,"New York, NY","Brooklyn, NY 11222 10009, US",2014.0,Investor Backed,,"Abstract Ventures,BOLDstart Ventures,BoxGroup,CSC Upshot Ventures,First Round Capital,Meritech Capital Partners,Sequoia Capital",,Late Stage Funding,46000000.0,2024-06-27,62000000.0,4.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Marketing Software,support@clay.com,,,Nicolae,Rusan,Co-Founder,nicolae@clay.run,Deliverable,,"Nicolae Rusan (Co-Founder), Kareem Amin (Co-Founder @ Clay)",,,Carson Bliss,2024-07-09T23:16:47.000+0000,5 - Lost,,10.0
https://search.grata.com/search?c=BVEKSSWR,BVEKSSWR,cloudwick.com,Cloudwick Technologies,"Cloudwick is an AWS certified Advanced Consulting Partner that specializes in building native data lakes that power faster, cheaper and more agile cloud analytics for IT, business users and data scientists. Whether you need to migrate your analytics to the cloud, add decision automation to your business intelligence, improve customer experience with machine learning or want to build or buy a data lake Cloudwick has a complete portfolio of services and solutions. Featured Services  Data Lake Analytics Hadoop Migration Data Lake Staffing Amorphic Data Lake",https://www.linkedin.com/company/cloudwick/,24000000,166.0,125.0,2.46%,6.84%,8.70%,1.63%,"Newark, CA","Newark, CA 94560, USA",2011.0,Bootstrapped,,,,No Funding,,,,0.0,Services,51 Information,"518 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","5182 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","51821 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","518210 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",,info@cloudwick.com,1-855-839-5650,,Maninder,Chhabra,Founder & CEO,mani@cloudwick.com,Deliverable,https://www.linkedin.com/in/maninder-chhabra-29820/,Maninder Chhabra (Founder & CEO),,,,,,,
https://search.grata.com/search?c=3SQSMJ56,3SQSMJ56,concentric.ai,Concentric AI,"Ask any CIO about corporate data and they’ll happily share all the work they’ve done to make their databases secure and compliant. Ask them about other sensitive information, like contracts, financial documents, and source code, and you’ll probably get a much less confident response. Few organizations have any insight into business-critical information stored in unstructured data. There was a time when that didn’t matter. Those days are gone.",https://www.linkedin.com/company/concentricinc/,5000000,82.0,83.0,6.41%,31.75%,43.10%,62.75%,"San Mateo, CA","400 Concar Dr, San Mateo, California 94402, US",2018.0,Investor Backed,,"Ballistic Ventures,Citi Ventures,Clear Ventures,Core Ventures Group,Engineering Capital,Homebrew",,Early Stage Funding,14500000.0,2022-05-11,22000000.0,3.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,dan@concentric.ai,1-408-960-9297,,Karthik,Krishnan,CEO and Founder,karthik@concentric.ai,Deliverable,https://www.linkedin.com/in/kkrishnan/,Karthik Krishnan (CEO and Founder),,,Killian Bubrosky,2024-07-13T22:54:20.000+0000,,2024-04-23,8.0
https://search.grata.com/search?c=F3TP72KJ,F3TP72KJ,cooleaf.com,Cooleaf,"At Cooleaf, we design programs to engage teams in behaviors that help companies achieve better business results. Through an award-winning technology platform, we empower our customers with best-in-class recognition capabilities, business-aligned challenges, and data insights. We are a 500 startups and angel-funded startup that works with customers that range from small businesses to the Fortune 500. Our customers include Synovus Bank, Signant Health, Rubicon Global, Freshly, Aprio, Make-A-Wish Foundation, Auburn University, and many others.",https://www.linkedin.com/company/cooleaf/,,21.0,22.0,-8.33%,-8.33%,-18.52%,-31.25%,"Atlanta, GA","3423 Piedmont Road NE, Atlanta, GA 30305, USA",2013.0,Private Subsidiary,"ITA Group, Inc.","500 Accelerator,ITA Group,No Limit Ventures","ITA Group, Inc.",Early Stage Funding,130000.0,2015-11-06,500000.0,2.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,Human Resource (HR) Software,,1-800-401-9094,,Prem,Bhatia,Co-Founder,pbhatia@cooleaf.com,Deliverable,https://www.linkedin.com/in/premcbhatia/,Prem Bhatia (Co-Founder),,,Carson Bliss,2024-06-22T12:16:54.000+0000,,,7.0
https://search.grata.com/search?c=G9VST3TD,G9VST3TD,corsha.com,Corsha,"Corsha's Identity Provider for Machines platform offers a cutting-edge solution for advancing machine-to-machine security. It allows organizations to securely automate, move data, and connect with confidence from anywhere to anywhere, ensuring that organizations can protect their systems within complex and dynamic environments like the cloud and edge computing. Our platform empowers CTOs, CISOs and other security professionals to protect their data and applications as they traverse hybrid and multi-cloud environments. What sets Corsha apart is its ability to bring the proven security benefits of machine identity into the realm of APIs and manufacturing protocols. This dynamic and continuous verification process is a fundamental element of zero-trust frameworks, enhancing the overall security posture.",https://www.linkedin.com/company/corsha/,4000000,43.0,43.0,7.50%,16.22%,26.47%,43.33%,"Vienna, VA","8618 Westwood Center Drive, Vienna, VA 22182, USA",2018.0,Investor Backed,,"1843 Capital,AFWERX,National Science Foundation,Razors Edge Ventures,Small Business Innovation Research Awards,Ten Eleven Ventures,Virginia Venture Partners",,Early Stage Funding,12000000.0,2022-04-05,15200000.0,5.0,Software,51 Information,513 Publishing Industries,5132 Software Publishers,51321 Software Publishers,513210 Software Publishers,IT Security and Privacy Software,info@corsha.com,1-571-748-5010,,Anusha,Iyer,CEO,anusha@corsha.com,Deliverable,https://www.linkedin.com/in/anusha-iyer/,Anusha Iyer (CEO),,,Kyle Howard-Johnson,2024-07-13T22:55:13.000+0000,,2024-05-14,
